y_true,y_pred
5.6294103,0.04252384201273596
6.304137,0.04252384201273596
6.334578,0.04252384201273596
6.35163,0.04252384201273596
6.2881756,0.04252384201273596
6.1685205,0.04252384201273596
6.293837,0.04252384201273596
6.3570175,0.04252384201273596
6.292542,0.04252384201273596
6.3597765,0.04252384201273596
5.66648,0.04252384201273596
6.311485,0.04252384201273596
6.3476186,0.04252384201273596
6.2886796,0.04252384201273596
6.332472,0.04252384201273596
6.073461,0.04252384201273596
5.1867685,0.04252384201273596
6.259316,0.04252384201273596
6.303247,0.04252384201273596
6.3727574,0.04252384201273596
5.1666803,0.04252384201273596
5.2374773,0.04252384201273596
5.1975093,0.04252384201273596
5.2268806,0.04252384201273596
5.2125916,0.04252384201273596
6.3203554,0.04252384201273596
6.36306,0.04252384201273596
5.159799,0.04252384201273596
6.351798,0.04252384201273596
5.2240314,0.04252384201273596
5.2072296,0.04252384201273596
5.628849,0.04252384201273596
6.2874,0.04252384201273596
5.691022,0.04252384201273596
6.360028,0.04252384201273596
6.3301153,0.04252384201273596
6.30656,0.04252384201273596
5.582802,0.04252384201273596
6.302359,0.04252384201273596
6.2341466,0.04252384201273596
6.3151894,0.04252384201273596
5.963551,0.04252384201273596
5.4819074,0.04252384201273596
6.3256726,0.04252384201273596
6.31171,0.04252384201273596
6.0162344,0.04252384201273596
6.3314834,0.04252384201273596
6.2957554,0.04252384201273596
5.472379,0.04252384201273596
6.333892,0.04252384201273596
6.332708,0.04252384201273596
5.7306113,0.04252384201273596
5.7422414,0.04252384201273596
5.710454,0.04252384201273596
6.345666,0.04252384201273596
6.3056703,0.04252384201273596
6.3228903,0.04252384201273596
6.3196664,0.04252384201273596
6.3245115,0.04252384201273596
5.478785,0.04252384201273596
6.347673,0.04252384201273596
6.282206,0.04252384201273596
5.711648,0.04252384201273596
5.514464,0.04252384201273596
6.342777,0.04252384201273596
6.2986193,0.04252384201273596
6.289535,0.04252384201273596
6.261159,0.04252384201273596
5.986477,0.04252384201273596
6.3301153,0.04252384201273596
6.30125,0.04252384201273596
6.287826,0.04252384201273596
6.3645835,0.04252384201273596
6.3207073,0.04252384201273596
6.3396235,0.04252384201273596
6.3272347,0.04252384201273596
6.3427525,0.04252384201273596
6.249878,0.04252384201273596
6.342269,0.04252384201273596
6.3597765,0.04252384201273596
6.3405805,0.04252384201273596
6.3867664,0.04252384201273596
6.3319993,0.04252384201273596
5.418734,0.04252384201273596
6.3261385,0.04252384201273596
5.4672894,0.04252384201273596
6.3272347,0.04252384201273596
6.355373,0.04252384201273596
6.32794,0.04252384201273596
6.3520455,0.04252384201273596
6.3176064,0.04252384201273596
6.3801236,0.04252384201273596
5.5643606,0.04252384201273596
6.292542,0.04252384201273596
6.343752,0.04252384201273596
6.338176,0.04252384201273596
6.2623634,0.04252384201273596
6.334366,0.04252384201273596
6.347374,0.04252384201273596
5.6951733,0.04252384201273596
6.344973,0.04252384201273596
6.305252,0.04252384201273596
6.3425107,0.04252384201273596
5.476376,0.04252384201273596
6.3217363,0.04252384201273596
6.295136,0.04252384201273596
6.328942,0.04252384201273596
6.2914658,0.04252384201273596
6.298165,0.04252384201273596
6.3165627,0.04252384201273596
6.32233,0.04252384201273596
6.3498263,0.04252384201273596
6.3252077,0.04252384201273596
6.227002,0.04252384201273596
6.345463,0.04252384201273596
6.3508854,0.04252384201273596
6.3681602,0.04252384201273596
6.3308206,0.04252384201273596
6.3105855,0.04252384201273596
6.3043394,0.04252384201273596
6.333418,0.04252384201273596
6.316239,0.04252384201273596
6.2362237,0.04252384201273596
6.345953,0.04252384201273596
6.3161044,0.04252384201273596
5.721084,0.04252384201273596
6.358771,0.04252384201273596
6.372025,0.04252384201273596
6.3356643,0.04252384201273596
5.5045233,0.04252384201273596
5.4434795,0.04252384201273596
5.275932,0.04252384201273596
6.3290515,0.04252384201273596
6.351908,0.04252384201273596
6.362663,0.04252384201273596
6.2462916,0.04252384201273596
6.3051395,0.04252384201273596
6.3268757,0.04252384201273596
6.3590064,0.04252384201273596
6.3528976,0.04252384201273596
5.973678,0.04252384201273596
6.2993855,0.04252384201273596
6.287723,0.04252384201273596
6.3692975,0.04252384201273596
6.350921,0.04252384201273596
6.3342385,0.04252384201273596
6.3185105,0.04252384201273596
6.328993,0.04252384201273596
5.615327,0.04252384201273596
6.2728505,0.04252384201273596
5.385888,0.04252384201273596
5.385995,0.04252384201273596
6.313626,0.04252384201273596
6.3354263,0.04252384201273596
6.31137,0.04252384201273596
6.322769,0.04252384201273596
6.2312346,0.04252384201273596
6.331594,0.04252384201273596
6.3455734,0.04252384201273596
6.290502,0.04252384201273596
6.2101083,0.04252384201273596
6.3018045,0.04252384201273596
6.3847394,0.04252384201273596
6.3347135,0.04252384201273596
6.3068924,0.04252384201273596
