y_true,y_pred
6.558545,0.04485473479379234
6.63797,0.04245689574566964
6.4878874,0.04223876324637712
6.497253,0.04245689574566964
6.616384,0.04245689574566964
7.3945975,0.04314586996134763
7.0048747,0.045328491358671286
6.6799707,0.04237591455199767
6.672857,0.04245689574566964
6.9183025,0.04271251981125607
6.613253,0.04237591455199767
7.6761074,0.043247088368174626
6.6316047,0.04245689574566964
6.6336102,0.04245689574566964
6.4878597,0.04485473479379234
6.587393,0.042490448193215874
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
6.639077,0.04245689574566964
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
7.623156,0.03131073750419759
7.5060253,0.03131073750419759
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
0.0,0.03370324290703092
7.642662,0.03131073750419759
7.496728,0.03131073750419759
7.66244,0.03131073750419759
7.4770384,0.03131073750419759
7.5358133,0.03131073750419759
7.560481,0.03131073750419759
7.4910192,0.03131073750419759
7.521071,0.03131073750419759
7.6580315,0.03131073750419759
7.493065,0.03131073750419759
7.719631,0.03131073750419759
7.5168786,0.03131073750419759
7.6458945,0.03131073750419759
7.5442023,0.03131073750419759
7.586153,0.03131073750419759
7.535123,0.03131073750419759
8.761368,0.045976682849524914
8.462407,0.03131073750419759
7.5230966,0.03131073750419759
7.435939,0.03131073750419759
7.607235,0.03131073750419759
7.539571,0.03131073750419759
7.3981156,0.03131073750419759
7.6768026,0.03131073750419759
7.4865465,0.03131073750419759
7.4813643,0.03131073750419759
7.547008,0.03131073750419759
7.559382,0.03131073750419759
7.6723714,0.03131073750419759
7.5389895,0.03131073750419759
7.549689,0.03131073750419759
7.645015,0.03131073750419759
9.145244,0.03131073750419759
9.0453005,0.046089848212729184
9.020602,0.046089848212729184
9.24159,0.03131073750419759
8.930964,0.03131073750419759
9.080414,0.03131073750419759
9.144387,0.03131073750419759
9.2916,0.03131073750419759
9.094815,0.03131073750419759
9.11573,0.03131073750419759
9.213771,0.03131073750419759
6.202456,0.0370961892015901
8.868813,0.045976682849524914
8.796525,0.045976682849524914
8.731071,0.045976682849524914
8.589614,0.030836980939318633
9.072709,0.03131073750419759
9.160123,0.03131073750419759
9.089905,0.03131073750419759
9.170739,0.03131073750419759
9.111453,0.03131073750419759
9.059623,0.03131073750419759
9.053192,0.03131073750419759
8.571069,0.030836980939318633
8.503775,0.03131073750419759
9.012999,0.03131073750419759
9.18884,0.03131073750419759
9.090699,0.03131073750419759
9.05788,0.03131073750419759
9.094241,0.03131073750419759
9.163739,0.03131073750419759
9.142771,0.03131073750419759
9.215441,0.04607736923768019
9.112833,0.04607736923768019
9.166892,0.04607736923768019
9.075856,0.04607736923768019
9.203867,0.04607736923768019
9.199096,0.04607736923768019
9.253445,0.045083519804088173
9.125944,0.03131073750419759
9.05595,0.03131073750419759
9.12438,0.03131073750419759
9.150465,0.03131073750419759
9.134274,0.03131073750419759
8.962633,0.03131073750419759
9.181616,0.03131073750419759
9.03137,0.03131073750419759
9.188971,0.03131073750419759
7.9295664,0.03131073750419759
7.9690623,0.03131073750419759
7.860397,0.03131073750419759
7.7018113,0.03131073750419759
7.7047095,0.03131073750419759
7.746918,0.03131073750419759
7.7300596,0.03131073750419759
7.734131,0.03131073750419759
7.5906987,0.03131073750419759
7.7007675,0.03131073750419759
7.760779,0.03131073750419759
7.687634,0.03131073750419759
7.6204596,0.03131073750419759
7.804132,0.03131073750419759
7.738128,0.03131073750419759
9.10741,0.04607736923768019
8.370527,0.04607736923768019
8.405259,0.04607736923768019
8.451629,0.04607736923768019
8.3409195,0.04607736923768019
8.330661,0.045083519804088173
7.8028026,0.03131073750419759
7.768853,0.03131073750419759
7.814,0.03131073750419759
7.7013435,0.03131073750419759
7.8491383,0.03131073750419759
7.744953,0.03131073750419759
7.7124877,0.03131073750419759
7.751422,0.03131073750419759
7.8654265,0.03131073750419759
7.957208,0.03131073750419759
7.7430577,0.03131073750419759
8.459718,0.04607736923768019
