nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
1.8129133566428555,1.8195439355418688,6.020600327454919,1.1139433523068367,0.0,0.9542425094393249,6.020600327454919,0.0,4.0628826901303645,0.6989700043360189,0.0,0.0,9.12791984068917,0.0,3.1065308538223815,0.0,4.061791639184011,0.0,0.0,4.062807533172159,0.0,0.0,0.0,0.0,4.010596736206526,1.4913616938342726,0.3010299956639812,0.0,3.1075491297446862,3.3047058982127653,5.714424489329071,8.122670220663379,8.12267692631042,3.885417765110936,3.2835273648616936,2.6522463410033232,2.110589710299249,6.020600327454919,1.5185139398778875,1.6901960800285136,2.5118833609788744,3.1075491297446862,4.010342366139568,0.47712125471966244,0.6020599913279624,2.340366568442077
