,nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT
POSIX_BYTES_WRITTEN,0.6679062346859771,0.8051701445000828,0.19437191441923005,0.24414255441670418,0.7173301836733091,0.0,0.25961736745195674,0.8014569581228623,0.8379853806590598,0.808408004565709,0.792585118332771,0.8196730783761608,1.0,0.7967809396276776,0.8334143002550418,0.7993408673420362,0.837299033545967,0.5623760197276604,0.7673736761653828,0.8256529692406265,0.7817035566223551,0.7332117927188518,0.7793206174646813,0.6106983061669272,0.82841466902638,0.7872968866422995,0.6167601672424259,0.5725675059008185,0.6163130695250721,0.6483553133427914,0.6147787808856636,0.5869405478119915,0.5624754765591624,0.6339058971098912,0.5706267427494414,0.5584153683730385,0.49846796737671295,0.7356885890542175,0.7431755026424578,0.7410359846503175,0.7381707707650904,0.7838495325954867,0.7665368792569214,0.7634858923362674,0.7530596457529131
POSIX_CONSEC_READS,0.692790893676916,0.8192905212439433,0.18185346680112335,0.24134368856979171,0.7271430745976626,0.0,0.26846046199366586,0.853575471036391,0.7908154940585674,0.8240782765834125,0.812366789832556,0.8425662734383522,0.7967809396276776,1.0,0.7883684305037775,0.867626167344506,0.7902467782702507,0.5721032115568445,0.8155556142866865,0.8092761989853735,0.8257988975124146,0.7770820918113753,0.8215411609703986,0.6230922274358672,0.7881085717313088,0.7606232457038359,0.5965246716199776,0.5607154959970378,0.592439264945856,0.6597139751218799,0.6296648133715567,0.6045335713165454,0.5852038144629231,0.6463178203986495,0.5851278310739904,0.5679590353092944,0.5069857332849773,0.7465314318970134,0.748559225672635,0.7516335706739974,0.751193731632188,0.8028996902886895,0.7778476754783877,0.7703754666179874,0.7622734882782267
POSIX_CONSEC_WRITES,0.6363120094010669,0.7971546747571964,0.17780819143020957,0.22236246486621733,0.7165818658547193,0.0,0.2560219563888676,0.7928831714414171,0.875286818718839,0.799618208976323,0.7865232147430345,0.8017741596893484,0.8334143002550418,0.7883684305037775,1.0,0.7909344000489483,0.8787470373088018,0.5400080513034284,0.7618508214867571,0.8358089847150642,0.7759149086375208,0.7219683906074829,0.7740685533574582,0.5985089271888154,0.8477501642516175,0.783086230311972,0.5928615720615401,0.5571749953095994,0.5936679237414739,0.6216004282998345,0.5852592335620169,0.5629822703832958,0.5317557003444677,0.6119739532013753,0.5485837165878531,0.53912500005487,0.47476847153074686,0.713727203128021,0.7229752436185213,0.727291661901268,0.7274962526341118,0.775828466590949,0.7645090742242645,0.761627002580735,0.750776335415742
POSIX_SEQ_READS,0.6926670412565255,0.818648560094506,0.19947131520744762,0.2243778262060087,0.7225950282878969,0.0,0.2610145754131262,0.8642899542737331,0.793711377816512,0.8356943083211565,0.808884831241891,0.8479138505562445,0.7993408673420362,0.867626167344506,0.7909344000489483,1.0,0.7931210265695401,0.5687860780628863,0.8115222030275104,0.811416808339229,0.8250389779763719,0.7748874339626056,0.8202701145147305,0.628787780448484,0.790792914552384,0.7569466881536229,0.5916362202187067,0.5541285272093656,0.588899210716146,0.6549310345809248,0.6231880536332791,0.5955522157638136,0.5779237903618313,0.6518730860734891,0.5885613725112089,0.5776618673666583,0.525526629291497,0.7429230679478391,0.7494878526002388,0.7479597183708224,0.7476991595994695,0.8079329084984158,0.7787872167736741,0.767144367681324,0.7601603645605172
POSIX_SEQ_WRITES,0.6435173011598551,0.8002519255938411,0.18176247654466046,0.21547378780715762,0.7162220630773555,0.0,0.2553600825504191,0.794989665553415,0.8846508008010657,0.8056941137453626,0.7889659733764822,0.8037809085174953,0.837299033545967,0.7902467782702507,0.8787470373088018,0.7931210265695401,1.0,0.5401910568298504,0.7608686841005642,0.8383356264385956,0.7777354552956591,0.7246713507299196,0.7730735584806042,0.5997452725670981,0.8489395441092934,0.7830102577340765,0.5999207366837523,0.5573836867236599,0.6011104279172913,0.6268501553752135,0.593104555502578,0.5693072377961595,0.5340340620399434,0.6247272601205092,0.557254004415868,0.5450116214421679,0.476470749570474,0.7193973792086013,0.7308902936140856,0.7305137027748817,0.7296290301508418,0.7825071629928978,0.7649301160257596,0.7610121698958521,0.7517344767908786
POSIX_RW_SWITCHES,0.3602822140810469,0.5653749473899949,0.03829518446669968,0.06030873077383808,0.49801459474681176,0.0008224551862180299,0.046149318947610686,0.572780362410946,0.5414108593621415,0.5664041801076025,0.559551469579256,0.5796766971880313,0.5623760197276604,0.5721032115568445,0.5400080513034284,0.5687860780628863,0.5401910568298504,1.0,0.538740360572179,0.5551207466608011,0.5679093728469888,0.491136657221147,0.5614477088542413,0.43963433761224335,0.5360852201874751,0.4969071581353868,0.3244608578085576,0.37913638708851305,0.4182834986421593,0.4187108698920765,0.3849384284734568,0.35326612296853344,0.3505415092935074,0.41640098551003907,0.3366751172196282,0.318151679038196,0.2721932926676583,0.46687196129274855,0.47433907536090747,0.47506195519298394,0.47410218689270134,0.5161157387700582,0.5131302422925338,0.5012316175852938,0.4940666227811144
POSIX_MEM_NOT_ALIGNED,0.6630485337461154,0.7958401399232642,0.14452183684156672,0.18165535695127014,0.7031523708334838,1.175564829492687e-05,0.25871388457098493,0.8118626167744035,0.7609719453704528,0.7904634817392691,0.7859333541310848,0.81221961534062,0.7673736761653828,0.8155556142866865,0.7618508214867571,0.8115222030275104,0.7608686841005642,0.538740360572179,1.0,0.7770692910158502,0.7985622714219215,0.7490546425726402,0.8027415149229069,0.5794075242862265,0.7610087324331365,0.7379007478166489,0.5281974990419825,0.5136369808833059,0.5696528613778029,0.5974300173988822,0.5573908202046092,0.5324115775606438,0.5229010723852066,0.5728603576721292,0.5111638465453149,0.4895870359259498,0.44054855687823363,0.720851296293416,0.7125746109741464,0.7244002864964527,0.7246575215046752,0.7717182754465822,0.7486654892353451,0.7454162173992366,0.7358426570593326
POSIX_FILE_NOT_ALIGNED,0.666558783734243,0.8121969579328994,0.1992373241781975,0.25852329774653926,0.7295120631785319,0.0,0.25946037688990187,0.8133367098308839,0.838699412236948,0.8090275508545158,0.7981195630302774,0.8153151776181495,0.8256529692406265,0.8092761989853735,0.8358089847150642,0.811416808339229,0.8383356264385956,0.5551207466608011,0.7770692910158502,1.0,0.792148292614098,0.7452255542832945,0.7918564299604598,0.6111153342420771,0.8261764623876552,0.7844934661295466,0.6123509618372583,0.5662887664224727,0.595396715144259,0.6499368831919237,0.6142449558288191,0.5911078119173232,0.5665480853434826,0.6345524506709901,0.5781364042565431,0.5564247946682424,0.4937851475853904,0.7318538250244444,0.7428614774647201,0.7409279946186506,0.7413975309059525,0.7891489820714362,0.7780704684656481,0.7711127012841059,0.7626154095676525
POSIX_SIZE_READ_0_100,0.6826567191792763,0.8188834634778129,0.1796215638329898,0.23343978690348327,0.7080354889712961,0.0,0.2624343478887797,0.8276915210580286,0.778289658940113,0.8247061671522031,0.8203136360316379,0.8187436350706877,0.7817035566223551,0.8257988975124146,0.7759149086375208,0.8250389779763719,0.7777354552956591,0.5679093728469888,0.7985622714219215,0.792148292614098,1.0,0.7884324061175123,0.8008590870366199,0.6000876265011441,0.774127640622072,0.7504121039968241,0.5551782405967766,0.5405582803905672,0.5797726037160238,0.6423615425656585,0.6078615830053115,0.5819407759380217,0.5542600855647133,0.6271967985741861,0.5643042082422718,0.5388224108280809,0.4809182304140033,0.7447906385733639,0.7380471320701009,0.7443957627203657,0.7439729954021737,0.7976100446868107,0.7665012251550609,0.7613268979864736,0.7542257629814505
POSIX_SIZE_READ_100_1K,0.6342226028280382,0.7782621843620053,0.14670864827519756,0.19976223580844044,0.6547403831406576,0.0,0.24536632537733452,0.7806258495812977,0.7253669137054569,0.7833604764851652,0.7769608951909897,0.7740718272222471,0.7332117927188518,0.7770820918113753,0.7219683906074829,0.7748874339626056,0.7246713507299196,0.491136657221147,0.7490546425726402,0.7452255542832945,0.7884324061175123,1.0,0.7476939107250806,0.5596370970196269,0.7226472887246035,0.7037266434189762,0.48357189742133655,0.4772276887370053,0.5084529005171426,0.5889848474320771,0.5633735665003415,0.5380887200870998,0.5161727959526488,0.5627355524584886,0.5171076158575924,0.4921943108770106,0.43707105303636967,0.6910553381076412,0.6834047619773684,0.6887637690410842,0.6907658133052658,0.7576427936908332,0.7168501773037199,0.7142579841563292,0.7058541500392468
POSIX_SIZE_READ_1K_10K,0.6804299981898301,0.7999737293241095,0.17079033547060576,0.21824286449003383,0.7138270118149949,0.0015327285810179045,0.2635457991101969,0.821667962392485,0.7737081620055507,0.7980415715782982,0.788910820255677,0.8289757000742837,0.7793206174646813,0.8215411609703986,0.7740685533574582,0.8202701145147305,0.7730735584806042,0.5614477088542413,0.8027415149229069,0.7918564299604598,0.8008590870366199,0.7476939107250806,1.0,0.5918967240329909,0.7723130279885393,0.7459867745362818,0.5710345136530653,0.5511694283823815,0.5848715355543546,0.6331156435646667,0.5943098652344893,0.5679052717869753,0.5472568449111507,0.6133322305892015,0.5467184631574804,0.5277615887864483,0.4748528924659467,0.7387864293470324,0.733756311530324,0.7400029330739002,0.7408904079126061,0.7824812072502461,0.767181924645842,0.7623512824120227,0.7525566868478597
POSIX_SIZE_READ_100K_1M,0.46079673333511173,0.6111927933810253,0.052094322013137795,0.08894811376445966,0.5590454918178452,0.0006679739540968031,0.20433842871465896,0.631234609063183,0.6004654490884734,0.6315122324612096,0.6019205494027909,0.6436615899784026,0.6106983061669272,0.6230922274358672,0.5985089271888154,0.628787780448484,0.5997452725670981,0.43963433761224335,0.5794075242862265,0.6111153342420771,0.6000876265011441,0.5596370970196269,0.5918967240329909,1.0,0.595148833666134,0.5563031382576548,0.3967755442221396,0.4235330210642932,0.5005553898698214,0.5318501321925994,0.5146147187271534,0.4992100898831765,0.48990960214837714,0.537290995246611,0.46817519127506885,0.4641051804650574,0.4255016690730442,0.5327062768946477,0.5588274772025859,0.5412546453731288,0.5377769386938844,0.580853874917116,0.5831226346939204,0.5625089868253347,0.5488157442060018
POSIX_SIZE_WRITE_0_100,0.6325750160646292,0.7932766149011401,0.1761235396016058,0.2181146777808578,0.7091624820283807,0.0,0.25263961100106425,0.7926642401290477,0.8493348243493261,0.7974258344333377,0.7858477269165522,0.801612974476068,0.82841466902638,0.7881085717313088,0.8477501642516175,0.790792914552384,0.8489395441092934,0.5360852201874751,0.7610087324331365,0.8261764623876552,0.774127640622072,0.7226472887246035,0.7723130279885393,0.595148833666134,1.0,0.7791670570502464,0.585235657550749,0.5488075723110689,0.5852514235468428,0.6219735566189123,0.5876616756138605,0.5651021868691757,0.5289420708098481,0.6078946808597657,0.5489318283376436,0.5400943344863643,0.47110744865063386,0.7126650457760639,0.7228488107172322,0.7279437819234574,0.7271418879651876,0.7729129522805559,0.7623765946984339,0.7591466345873831,0.7493878904733319
POSIX_SIZE_WRITE_100_1K,0.583436721025308,0.7726547430395937,0.13570265835619805,0.17180547123717968,0.6879015095452266,0.0,0.2374569800185845,0.7595941386758535,0.7838691073000692,0.7664236023750437,0.7626649352924808,0.7683364718284201,0.7872968866422995,0.7606232457038359,0.783086230311972,0.7569466881536229,0.7830102577340765,0.4969071581353868,0.7379007478166489,0.7844934661295466,0.7504121039968241,0.7037266434189762,0.7459867745362818,0.5563031382576548,0.7791670570502464,1.0,0.5474734379976034,0.5203573790519739,0.5635484569896684,0.5738936195851184,0.5337497182535987,0.5174430810061205,0.49249846911690776,0.5524965340109544,0.4908728995456259,0.4808563584148495,0.4115043222140392,0.6784117848495029,0.6854050666850902,0.6879926798074023,0.6888683664538818,0.7417716260590204,0.7254019797728287,0.7214698598714795,0.7096155505209939
POSIX_SIZE_WRITE_1K_10K,0.42045584393397184,0.596467452303444,0.058995277566555926,0.08267488356351357,0.5429652527033093,0.0006309655844192618,0.21452520835506617,0.5947987102530693,0.6023649260289768,0.5819224936104892,0.5758264156336306,0.6059753903278889,0.6167601672424259,0.5965246716199776,0.5928615720615401,0.5916362202187067,0.5999207366837523,0.3244608578085576,0.5281974990419825,0.6123509618372583,0.5551782405967766,0.48357189742133655,0.5710345136530653,0.3967755442221396,0.585235657550749,0.5474734379976034,1.0,0.4456328024720173,0.43815727059800796,0.47084565835365044,0.4405739133908776,0.4322616520786285,0.42403554045603364,0.45017387870195397,0.40132368995991846,0.39577123598822206,0.34099745418761546,0.4928543693202851,0.5376028534138644,0.5321058980637902,0.5180595757132036,0.5646962767074529,0.5535439834508156,0.5381761650270991,0.5080148785316229
POSIX_SIZE_WRITE_10K_100K,0.40050665084179876,0.5521050551555943,0.030620832894475716,0.045819020959031405,0.48656860602719987,0.001416823404566006,0.19629247559651408,0.5563948752801197,0.558306742125159,0.5666987373132449,0.5454431820287482,0.5697358572995196,0.5725675059008185,0.5607154959970378,0.5571749953095994,0.5541285272093656,0.5573836867236599,0.37913638708851305,0.5136369808833059,0.5662887664224727,0.5405582803905672,0.4772276887370053,0.5511694283823815,0.4235330210642932,0.5488075723110689,0.5203573790519739,0.4456328024720173,1.0,0.42245170340323773,0.4603506639256421,0.4353842894447446,0.420616195396304,0.40332198476886194,0.46252158249105646,0.39088504887999925,0.37210789957046575,0.33039793579413085,0.4787948387878001,0.5047281965604018,0.5034898201225009,0.4952846004921391,0.527619451335754,0.5395405450866929,0.5378602686307445,0.5184856804523262
